	8.157349	-5.216098	6.301780	-1.666260	27.378480
	8.325195	-5.354101	6.581644	-2.688599	29.501590
	8.361816	-5.350240	6.388634	-2.954102	31.016720
	8.367920	-5.370506	6.996616	-2.981567	25.303620
	8.407593	-5.326114	9.370640	-3.222656	20.854740
	8.462524	-5.309708	12.757970	-3.591919	19.812490
	8.776855	-5.460256	15.025840	-4.232788	22.447070
	8.523560	-5.347345	12.169290	-3.588867	30.775460
	8.511353	-5.103188	5.346380	-2.996826	34.934830
	8.453369	-4.933339	-3.561036	-2.670288	36.440310
	8.419800	-4.833938	-4.207620	-2.731323	35.388400
	8.483887	-4.712342	-2.798646	-2.868652	34.143490
	8.477783	-4.694006	-4.921757	-2.645874	26.905610
	8.529663	-4.666985	-4.748048	-2.560425	26.886310
	8.718872	-4.655404	-7.469491	-2.700806	26.104620
	8.636475	-4.594606	-8.666153	-2.575684	25.959860
	8.291626	-4.762525	-9.679457	-1.840210	23.913950
	8.316040	-4.748049	-9.457495	-1.672363	24.203470
	8.258057	-4.730678	-8.637202	-1.358032	24.724590
	8.193970	-4.473010	-8.859163	-1.220703	29.501590
	8.163452	-4.273244	-9.496097	-1.437378	34.635660
	8.139038	-4.207621	-9.158329	-1.403809	32.445000
	8.157349	-4.292545	-8.733706	-1.449585	26.722250
	8.221436	-4.464324	-8.859163	-1.504517	22.929600
	8.166504	-4.782791	-8.598599	-1.577759	26.172170
	8.056641	-4.850344	-7.952016	-1.440430	30.418390
	7.839966	-4.835868	-7.334383	-0.906372	33.236340
	7.760620	-4.797266	-7.170325	-0.659180	31.788760
	7.748413	-4.943954	-6.668499	-1.159668	32.531850
	7.809448	-5.179426	-7.469491	-1.821899	32.715210
	7.858276	-5.157230	-7.218577	-1.757813	32.937170
	7.806396	-5.250840	-6.272828	-2.008057	31.064980
	7.662964	-5.152405	-5.433234	-1.977539	29.617400
	7.525635	-5.177496	-5.568341	-1.116943	29.125220
	7.592773	-5.142755	-5.201622	-1.034546	29.434040
	8.764648	-5.347345	-4.593640	-2.581787	27.889960
	9.298706	-5.546145	-4.323426	-4.147339	27.561840
	8.929443	-5.606944	-3.831250	-3.512573	29.405090
	8.813477	-5.604049	-3.416279	-3.094482	29.974470
	8.819580	-5.500788	-3.676842	-3.262329	29.434040
	8.792114	-5.528775	-4.033911	-3.302002	28.536540
	9.225464	-5.785478	-3.696143	-4.220581	28.247030
	9.335327	-5.750736	-3.435580	-4.574585	28.440040
	9.387207	-5.654231	-3.541735	-4.611206	27.359180
	9.530640	-5.628175	-3.667192	-4.547119	26.596790
	9.671021	-5.637825	-3.831250	-4.791260	27.542540
	9.899902	-5.615629	-3.483832	-4.736328	28.710250
	9.808350	-5.731435	-2.933753	-4.806519	27.648700
	9.918213	-5.620454	-3.146065	-4.751587	26.452030
	10.000610	-5.522985	-4.111115	-4.757690	26.799450
	10.241700	-5.461221	-5.597293	-5.288696	28.903260
	10.293580	-5.427444	-5.336729	-5.212402	29.192780
	10.556030	-5.606944	-5.848206	-5.557251	27.465340
	10.733030	-5.652301	-6.321081	-5.526733	27.581140
	10.272220	-5.121523	-9.110077	-4.739380	27.648700
	10.296630	-5.024053	-9.052174	-4.617310	27.938210
	10.397340	-4.793406	-9.911068	-4.663086	27.088970
	10.522460	-4.903422	-10.239190	-4.910278	25.979160
	10.269170	-4.838764	-10.789260	-4.653931	24.261370
	10.140990	-4.647684	-10.818220	-4.315186	24.319270
	10.198970	-4.558899	-11.049830	-4.025269	26.085310
	10.421750	-4.619697	-11.648160	-4.388428	28.459340
	10.458370	-4.479765	-13.192240	-4.739380	29.337530
	10.397340	-4.322462	-13.761620	-4.525757	28.729550
	10.244750	-4.256838	-14.186240	-3.915405	26.374830
	10.284420	-4.452744	-14.630170	-3.268433	23.701640
	10.342410	-4.424757	-14.755620	-3.134155	22.041750
	10.070800	-4.332112	-15.363600	-2.990723	23.441080
	10.113530	-4.303161	-15.151290	-2.905273	23.856050
	9.906006	-4.453708	-16.540970	-2.709961	28.005760
	9.835815	-4.557934	-16.791880	-2.621460	28.353180
	9.710693	-4.381330	-16.319000	-2.191162	26.191470
	9.756470	-4.306056	-16.048790	-2.084351	26.567840
	9.854126	-4.141997	-16.695370	-2.175903	27.841710
	9.732056	-4.324391	-17.052440	-2.212524	27.571490
	9.408569	-4.702692	-16.733970	-1.583862	27.301280
	9.317017	-4.649614	-16.434810	-1.296997	27.291630
	9.146118	-4.342728	-16.087390	-0.881958	26.654690
	9.225464	-4.212446	-14.919680	-0.753784	26.480990
	9.149170	-4.252013	-13.819520	-0.448608	26.345880
	9.240723	-4.270349	-13.877430	-0.485230	26.529240
	9.368896	-4.351413	-14.388900	-1.132202	26.442380
	9.548950	-4.236572	-13.385250	-1.086426	26.992460
	9.091187	-4.231747	-12.709710	-1.235962	26.259020
	8.749390	-4.251048	-10.634860	-0.906372	25.737900
	8.795166	-4.218236	-10.287440	-0.811768	26.027410
	9.078979	-4.145857	-9.592602	-1.400757	25.718600
	9.164429	-4.000134	-10.441850	-1.931763	25.593140
	8.969116	-4.016541	-11.329690	-1.727295	26.027410
	9.039307	-3.987589	-11.098080	-1.690674	26.490630
	9.249878	-3.920035	-11.841170	-2.322388	26.934560
	9.429932	-3.885293	-12.429850	-2.947998	26.094960
	9.445190	-3.875643	-12.014880	-3.256226	23.470030
	9.475708	-3.773348	-11.532350	-3.231812	24.657040
	9.286499	-3.623765	-11.792920	-3.054810	27.764500
	9.259033	-3.610254	-11.821870	-2.996826	28.208430
	9.384155	-3.685528	-11.831520	-3.427124	26.114270
	9.429932	-3.803264	-11.542000	-3.671265	25.274670
	9.420776	-3.971183	-10.634860	-3.976440	25.043060
	9.466553	-4.042597	-9.467145	-4.052734	25.988810
	9.384155	-4.047422	-9.042523	-4.095459	27.513590
	9.146118	-4.216306	-10.326040	-3.894043	26.915260
	9.201050	-4.191215	-10.094430	-3.802490	27.156520
	9.490967	-4.355273	-10.528700	-3.988647	25.786150
	9.732056	-4.326322	-10.779610	-4.431152	24.801800
	9.640503	-4.528982	-10.876120	-4.843140	19.937940
	9.674072	-4.522227	-10.557650	-4.696655	19.860740
	9.631348	-4.534772	-11.001580	-4.559326	22.408470
	9.631348	-4.552144	-11.406900	-4.534912	25.313270
	9.707642	-4.712342	-11.136680	-4.553223	27.532890
	9.707642	-4.715237	-10.654160	-4.342651	27.793450
	9.716797	-4.591711	-10.683110	-4.037476	26.278320
	9.762573	-4.479765	-12.149990	-3.875732	23.952550
	9.747314	-4.518367	-12.671110	-3.646851	23.788490
	9.594727	-4.503891	-12.034180	-3.292847	25.515930
	9.680176	-4.674705	-11.725360	-3.353882	26.432730
	9.606934	-4.859995	-10.567300	-3.445435	24.850050
	9.442139	-4.750944	-9.351339	-2.706909	25.284320
	9.719849	-4.611977	-8.569648	-2.212524	27.137220
	9.136963	-4.495205	-10.113730	-1.919556	26.963510
	9.112549	-4.485555	-9.447845	-1.870728	26.046710
	9.011841	-4.425722	-8.598599	-1.815796	25.708940
	8.685303	-4.079269	-8.366987	-1.467896	25.950210
	8.737183	-4.041632	-8.077473	-1.373291	26.268670
	8.535767	-4.056108	-7.131723	-1.165771	25.863350
	8.316040	-4.110150	-6.765004	-0.958252	26.249370
	7.971191	-4.430547	-6.436887	-0.494385	26.046710
	8.032227	-4.418967	-6.070168	-0.399780	26.249370
	8.059692	-4.418967	-5.230574	-0.250244	25.988810
	7.965088	-4.318601	-4.883155	-0.061000	26.365180
	7.788086	-4.030051	-4.989311	-0.015300	26.809100
	7.647705	-3.995309	-4.941059	0.057983	26.336230
	7.351685	-4.136207	-4.699796	0.021362	24.406130
	7.379150	-4.164193	-4.632242	-0.848389	23.257720
	7.330322	-4.063828	-4.805952	-1.733398	26.123920
	7.119751	-3.893979	-4.738398	-1.171875	27.301280
	6.866455	-3.804229	-5.172670	0.167847	27.339880
	6.958008	-3.821600	-3.686493	0.369263	26.876660
	6.948853	-3.623765	-3.088161	-0.045800	25.950210
	6.588745	-3.475147	-4.699796	-0.186157	25.100960
	6.625366	-3.435580	-4.458533	-0.103760	25.419430
	6.362915	-3.470322	-5.722749	0.161743	25.602790
	6.262207	-3.451986	-6.514091	0.244141	25.593140
	6.274414	-3.614114	-7.430889	-0.222778	23.547230
	6.295776	-3.588058	-7.189626	-0.180054	23.556880
	6.231689	-3.643066	-7.440539	-0.305176	25.043060
	6.121826	-3.644996	-7.652850	-0.170898	27.060010
	6.011963	-3.490588	-8.338037	0.030500	25.187820
	5.996704	-3.429790	-8.424891	-0.051900	25.602790
	5.868530	-3.448126	-8.231880	-0.173950	28.034720
	5.838013	-3.449091	-8.096773	-0.299072	27.388130
	5.715942	-3.400838	-9.380291	-0.613403	24.367530
	5.535889	-3.394083	-9.467145	-0.277710	23.634090
	5.715942	-3.410489	-9.785612	-0.143433	24.859700
	5.801392	-3.421104	-9.804913	-0.555420	26.596790
	5.584717	-3.423034	-9.023222	-0.131226	25.979160
	5.374146	-3.165366	-10.451500	-0.012200	23.103310
	5.432129	-3.132554	-10.239190	0.048800	23.421780
	5.535889	-3.248360	-10.123380	-0.463867	25.265020
	5.535889	-3.259941	-9.698757	-0.366211	25.728250
	5.401611	-3.060175	-9.042523	-0.778198	24.811450
	5.435181	-2.986831	-8.965319	-0.784302	24.917600
	5.364990	-2.860410	-10.171630	-0.942993	24.647390
	5.334473	-2.908662	-10.461150	-0.939941	25.351880
	5.093384	-3.068861	-9.814564	-0.753784	22.746240
	5.184937	-3.093952	-9.110077	-0.698853	21.665380
	5.596924	-3.175982	-8.907416	-1.229858	24.859700
	5.697632	-3.117113	-9.090775	-1.687622	26.191470
	5.123901	-2.851724	-8.386289	-0.741577	24.483330
	5.303955	-2.882606	-8.125725	-0.848389	25.014110
	5.599976	-3.258976	-8.666153	-2.081299	25.921260
	5.392456	-3.357411	-8.868814	-2.404785	27.088970
	4.974365	-3.178877	-9.341689	-1.712036	29.134870
	5.169678	-3.518574	-8.347687	-1.840210	27.349530
	5.239868	-3.510854	-7.980968	-1.821899	27.552190
	5.566406	-3.773348	-6.552693	-2.981567	26.017760
	5.566406	-3.833181	-6.378983	-3.125000	25.718600
	5.560303	-3.795544	-7.845860	-2.432251	26.066010
	5.630493	-3.758872	-7.604598	-2.304077	26.471330
	5.618286	-3.778173	-6.465838	-2.413940	27.378480
	5.490112	-3.847657	-4.777000	-2.670288	26.867010
	5.276489	-3.976008	-4.583990	-2.612305	25.544890
	5.175781	-3.813880	-4.970010	-2.487183	24.666690
	5.142212	-3.560071	-5.365681	-2.236938	23.412120
	5.209351	-3.507959	-5.076166	-2.050781	23.296320
	5.307007	-3.677808	-4.371679	-1.858521	23.055060
	5.215454	-3.782998	-3.638240	-1.663208	24.309620
	5.072021	-3.850552	-3.097812	-1.452637	28.353180
	5.169678	-3.785893	-2.914453	-1.745605	30.263980
	5.154419	-3.477077	-3.889153	-1.931763	29.192780
	5.410767	-3.593848	-4.024261	-2.169800	26.645040
	5.502319	-3.566827	-3.734745	-2.182007	26.838050
	5.383301	-3.683598	-2.345073	-3.091431	24.020110
	5.267334	-3.434615	-1.264216	-2.627563	22.813790
	5.755615	-3.286962	-0.492176	-2.200317	25.930910
	5.807495	-3.255116	-0.193010	-2.108765	26.249370
	6.057739	-3.171156	-0.868545	-2.789307	26.654690
	5.883789	-3.132554	-1.534430	-2.593994	26.230070
	5.505371	-2.984901	-1.573032	-2.343750	26.423080
	5.270386	-2.853655	-1.582683	-2.151489	27.137220
	5.029297	-2.855585	-2.393325	-1.718140	27.542540
	5.297852	-3.084302	-2.316121	-2.035522	27.716250
	5.474854	-3.199143	-2.576685	-2.990723	26.616090
	5.435181	-3.243535	-3.049560	-3.091431	26.297630
	5.273438	-3.395048	-4.265523	-2.716064	24.570180
	5.145264	-3.509889	-4.815602	-2.435303	21.954900
	4.714966	-3.395048	-5.597293	-2.056885	21.829440
	4.550171	-3.290823	-6.147372	-1.644897	24.396480
	4.571533	-3.432685	-6.851859	-1.528931	29.723550
	4.675293	-3.563932	-8.125725	-1.382446	30.543850
	4.928589	-3.657542	-8.946018	-1.388550	29.192780
	4.943848	-3.760802	-8.289783	-2.236938	23.209460
	4.992676	-3.719305	-8.000269	-2.163696	23.402470
	4.702759	-3.427860	-8.646852	-1.773071	21.260060
	4.577637	-3.269591	-10.268140	-0.979614	23.605130
	4.177856	-3.272486	-9.911068	-0.677490	30.331540
	4.196167	-3.212653	-9.496097	-0.640869	30.746510
	4.016113	-3.013853	-9.370640	-0.973511	29.704250
	3.884888	-2.888396	-10.113730	-0.808716	28.497940
	3.778076	-2.927963	-11.136680	-0.393677	26.162520
	3.842163	-2.987797	-11.098080	-0.384522	27.204770
	4.010010	-3.201073	-9.833864	-0.881958	29.183130
	4.043579	-3.025434	-8.309085	-0.976563	29.462990
	4.153442	-2.596951	-7.884462	-1.208496	27.474990
	4.180908	-2.457019	-8.173978	-1.223755	26.413430
	4.165649	-2.513957	-7.546695	-1.181030	24.772850
	3.906250	-2.470530	-8.289783	-1.171875	23.749890
	3.710938	-2.446403	-8.984620	-0.933838	24.811450
	3.591919	-2.662575	-8.627551	-1.422119	30.862310
	3.640747	-2.633623	-8.309085	-1.339722	31.238680
	3.408813	-2.719512	-7.701103	-1.028442	31.007070
	3.256226	-2.858480	-7.228228	-0.851440	29.453340
	2.951050	-2.982971	-5.867507	-0.894165	27.320580
	3.009033	-2.969460	-5.452535	-0.851440	27.349530
	2.978516	-2.899977	-5.742050	-1.010132	27.532890
	2.822876	-2.884536	-6.369333	-1.254272	27.619750
	2.691650	-3.101672	-5.828905	-1.565552	25.660690
	2.648926	-3.114218	-5.635895	-1.504517	27.976810
	2.664185	-3.253186	-5.520089	-1.425171	31.132530
	2.969360	-3.601569	-4.622592	-1.348877	29.067320
	3.424072	-3.880468	-4.333076	-1.464844	24.801800
	3.372192	-3.770452	-4.583990	-1.547241	25.515930
	2.941895	-3.463567	-5.964012	-1.535034	27.127570
	2.844238	-3.268626	-6.562343	-1.443481	28.826060
	2.798462	-3.271521	-6.861509	-1.580811	29.511240
	2.862549	-3.248360	-6.822907	-1.535034	28.970820
	2.911377	-3.213618	-6.543042	-1.446533	29.279630
	2.700806	-3.159575	-7.257180	-1.193237	28.951520
	2.627563	-2.965600	-8.280133	-1.058960	28.382140
	2.386475	-2.669330	-9.882117	-1.025391	25.342230
	2.383423	-2.621077	-9.660155	-0.912476	25.535240
	2.307129	-2.558349	-9.718059	-0.656128	26.809100
	2.325439	-2.638448	-10.248840	-0.607300	28.208430
	2.215576	-2.905767	-11.474450	-0.726318	29.105920
	2.108765	-2.915418	-11.435850	-0.558472	29.241030
	2.090454	-2.782241	-11.348990	-0.247192	27.677650
	2.163696	-2.658714	-11.310390	-0.161743	26.162520
	2.206421	-2.456054	-11.223540	-0.030500	25.458030
	2.233887	-2.383675	-11.455150	-0.036600	28.150520
	2.139282	-2.285240	-12.729020	-0.180054	31.595750
	1.828003	-2.235057	-13.192240	0.143433	30.659650
	1.351929	-2.131797	-12.950980	1.562500	29.713900
	1.635742	-2.153028	-13.694070	0.323486	28.304930
	1.681519	-2.114426	-13.423850	0.329590	28.507590
	1.452637	-1.915625	-13.510710	-0.311279	27.783800
	1.400757	-1.811400	-13.298400	-0.018300	29.105920
	1.397705	-1.820085	-13.723020	-0.054900	30.814060
	1.358032	-1.785344	-13.462450	0.015300	30.669300
	0.799561	-1.798854	-12.323690	0.384522	29.231380
	0.637817	-1.851932	-10.133030	0.634766	29.829710
	0.836182	-1.981249	-8.830212	0.158691	29.762160
	0.863648	-2.117321	-9.370640	0.015300	28.970820
	0.698853	-2.257253	-11.146330	0.091600	28.092620
	0.616455	-2.248568	-12.738670	0.204468	28.604100
	0.592041	-2.052663	-15.498710	0.253296	28.247030
	0.546265	-1.988004	-16.039140	0.482178	28.748850
	0.430298	-2.144342	-15.373250	0.930786	30.061320
	0.357056	-2.352793	-13.703720	1.342773	30.823710
	0.299072	-2.493691	-12.159640	1.397705	31.093930
	0.396729	-2.375954	-11.368290	1.568604	31.644000
	0.216675	-2.175224	-10.354990	1.382446	31.779110
	0.039700	-2.116356	-8.357337	1.501465	31.393090
	-0.219727	-2.208036	-7.305432	1.910400	30.206080
	-0.540161	-2.573790	-5.433234	2.578735	29.723550
	-0.479126	-2.539048	-5.143719	2.648926	30.061320
	-0.335693	-2.385605	-5.693798	1.309204	33.564460
	-0.650024	-2.045907	-5.375331	0.842285	34.693570
	-0.857544	-1.966773	-3.889153	0.442505	34.375100
	-0.817871	-1.960983	-3.580337	0.588989	34.481250
	-0.997925	-2.042047	-3.039909	0.875855	33.390750
	-1.202393	-1.933961	-2.306471	0.750732	32.425700
	-1.657104	-1.729371	0.492176	1.397705	28.256680
	-1.660156	-1.677258	1.341420	1.965332	28.517240
	-1.635742	-1.615495	2.943404	2.697754	31.779110
	-1.605225	-1.667607	5.452535	2.871704	34.490910
	-1.840210	-1.830701	5.819254	2.969360	34.230340
	-1.947021	-1.839386	4.603291	3.125000	34.046980
	-1.879883	-1.945542	2.644238	2.853394	34.712860
	-2.093506	-2.014060	0.106156	3.012085	33.207390
	-2.310181	-1.881849	-0.617632	3.152466	30.621050
	-2.569580	-2.060383	-2.673190	2.996826	34.751470
	-2.517700	-2.033361	-2.354723	3.067017	35.137490
	-2.664185	-1.844212	-3.088161	2.795410	36.556110
	-2.835083	-1.577858	-4.622592	2.731323	36.642970
	-4.360962	-1.483283	-6.678149	2.505493	33.738160
	-4.461670	-1.464947	-6.620246	2.532959	34.095230
	-4.473877	-1.610669	-7.990618	2.725220	35.291900
	-3.872681	-1.636726	-8.704756	3.222656	36.334150
	-3.295898	-1.615495	-9.409243	2.975464	36.922830
	-3.091431	-1.496793	-10.026870	2.581787	36.565760
	-3.176880	-1.182187	-11.069130	2.420044	36.276250
	-3.338623	-0.975666	-11.329690	2.844238	34.896220
	-3.369141	-0.842489	-10.962970	3.042603	33.274940
	-3.399658	-0.844419	-11.223540	2.944946	34.404050
	-3.524780	-0.824153	-13.298400	2.758789	36.015680
	-3.289795	-0.815468	-13.655460	2.508545	36.112190
	-3.802490	-0.769145	-12.564960	2.426147	34.461950
	-4.010010	-0.552974	-11.879770	2.838135	32.068630
	-3.958130	-0.516302	-11.580610	2.941895	32.261640
	-4.010010	-0.325222	-11.455150	3.283691	33.554810
	-3.881836	-0.299166	-11.706060	2.899170	36.218350
	-4.275513	-0.145723	-11.088430	2.990723	37.878230
	-4.241943	-0.078200	-10.673460	3.067017	38.119500
	-4.177856	0.026100	-9.689107	2.874756	37.936130
	-4.098511	0.006760	-9.640854	2.438354	37.366760
	-4.476929	-0.034700	-9.090775	2.487183	35.735820
	-4.681396	0.020300	-8.907416	3.280640	36.256950
	-4.602051	-0.234507	-7.363335	3.533936	38.592370
	-4.522705	-0.352244	-5.819254	3.128052	39.673230
	-4.660034	-0.149583	-5.510438	2.822876	34.153140
	-4.708862	-0.054000	-5.510438	2.853394	32.116880
	-4.949951	-0.091680	-5.143719	3.152466	35.089240
	-5.239868	-0.160198	-4.516436	3.607178	38.312500
	-5.361938	-0.183360	-3.802299	3.857422	39.731130
	-5.371094	-0.470945	-3.493483	3.594971	37.260600
	-5.319214	-0.459364	-3.175016	3.659058	37.443960
	-5.444336	-0.687116	-1.968703	3.363037	34.664610
	-5.572510	-0.469980	-0.936099	3.402710	32.831020
	-5.731201	0.070400	-0.723788	3.573608	31.045670
	-5.694580	0.130282	-0.511477	3.652954	30.186780
	-5.783081	0.074300	-0.096500	3.741455	27.561840
	-5.715942	-0.201696	0.800992	3.613281	31.479950
	-5.770874	-0.574205	0.887847	3.298950	34.741820
	-5.877686	-0.576135	0.588681	3.164673	39.190700
	-6.033325	-0.529813	1.553731	2.532959	44.623940
	-6.002808	-0.666850	3.001307	2.111816	43.436920
	-5.990601	-0.801957	4.024261	1.855469	36.527160
	-6.027222	-0.690011	3.406628	1.858521	35.098880
	-6.066895	-0.679396	2.972355	1.992798	35.378750
	-6.063843	-0.613772	2.595986	1.983643	37.337800
	-5.938721	-0.697732	2.267869	1.675415	35.677920
	-5.642700	-0.669745	3.155715	1.785278	35.986730
	-6.185913	-0.690011	2.325772	1.690674	36.034980
	-6.048584	-0.741159	2.084509	1.321411	39.846940
	-6.176758	-0.717033	1.640586	1.522827	41.149750
	-5.886841	-1.018128	0.723788	1.037598	41.526120
	-5.822754	-0.984352	0.994002	1.113892	41.844590
	-5.813599	-1.006548	0.868545	0.830078	40.763730
	-5.795288	-0.858895	1.051905	0.927734	38.843280
	-5.895996	-0.786516	0.183360	1.016235	37.984390
	-5.960083	-0.798097	-0.144758	1.089478	39.364410
	-5.984497	-1.117529	0.395671	1.248169	39.731130
	-6.146240	-1.338525	1.254566	1.727295	38.949440
	-6.448364	-1.302818	0.000000	2.148438	37.772080
	-6.561279	-1.394498	-0.656234	2.206421	37.318500
	-6.661987	-1.565312	-1.418624	2.316284	36.768420
	-6.536865	-1.477492	-1.920450	2.163696	37.270250
	-6.756592	-1.297028	-1.486178	2.093506	37.154440
	-7.012939	-1.160956	-0.829943	2.532959	37.299200
	-7.333374	-0.821258	-0.579030	3.237915	37.540460
	-7.446289	-0.481560	-1.428275	3.390503	37.250950
	-7.550049	-0.375405	-1.650236	3.417969	37.289550
	-7.714844	-0.380230	-1.360721	3.390503	35.928830
	-7.659912	-0.350313	-1.071206	3.469849	36.218350
	-7.696533	-0.432343	-0.521127	3.378296	35.764770
	-7.794189	-0.368649	-0.878196	3.506470	35.880580
	-7.965088	-0.222927	-1.090507	3.833008	33.979430
	-7.946777	-0.148618	-0.829943	3.915405	34.143490
	-8.236694	0.344523	-1.351071	4.373169	34.114540
	-8.245850	0.429448	-1.215964	4.498291	34.876920
	-8.187866	0.308816	-0.800992	4.418945	33.882920
	-8.181763	0.182395	-0.598331	4.226685	33.873270
	-8.419800	0.136072	-1.264216	4.064941	36.961430
	-8.517456	0.086900	-1.167711	4.055786	36.614010
	-8.480835	-0.046300	-0.530778	3.823853	35.446300
	-8.416748	-0.125457	-0.221962	3.536987	36.343800
	-8.453369	-0.181430	-0.395671	3.399658	36.932480
	-8.453369	-0.112911	-1.553731	3.506470	37.057940
	-8.395386	-0.110981	-1.679188	3.414917	38.486210
	-8.398438	-0.135107	-1.544081	3.033447	38.235300
	-8.337402	-0.104226	-1.254566	3.103638	38.466910
	-8.370972	0.138967	-2.055557	2.871704	37.144790
	-8.465576	0.170814	-2.933753	2.813721	37.337800
	-8.660889	-0.215206	-3.956707	2.026367	34.944480
	-8.633423	-0.219067	-3.676842	2.044678	34.162790
	-8.599854	-0.222927	-2.991657	1.840210	30.650000
	-8.480835	-0.126422	-3.203968	1.800537	32.087930
	-8.059692	-0.419797	-4.612941	1.531982	35.040980
	-8.001709	-0.617632	-4.680495	1.406860	37.028990
	-7.998657	-0.677466	-4.564689	1.248169	36.305200
	-8.032227	-0.515337	-4.255873	1.193237	35.301550
	-7.904053	-0.238368	-5.394632	0.924683	39.914490
	-7.757568	-0.239333	-5.954361	0.711060	40.976040
	-7.650757	-0.232577	-5.964012	0.567627	41.178700
	-7.403564	-0.054000	-6.050867	0.439453	39.393360
	-6.887817	0.118701	-7.450190	-0.238037	32.406390
	-6.829834	0.051100	-8.231880	-0.308228	28.227730
	-6.768799	0.081100	-7.894113	-0.222778	28.555840
	-6.658936	0.216171	-7.778307	-0.448608	31.566800
	-6.756592	0.507617	-8.009919	-0.390625	34.201390
	-6.857300	0.643689	-9.843514	-0.262451	40.590020
	-6.842041	0.661060	-9.611903	-0.125122	41.265560
	-6.967163	0.702557	-9.303086	0.527954	37.675570
	-6.845093	0.748879	-9.563650	0.540161	32.618710
	-7.220459	0.553939	-9.737359	0.714111	35.861270
	-6.921387	0.591576	-9.525048	0.585938	38.659920
	-6.173706	0.670710	-9.505747	-0.106812	38.341460
	-6.015015	0.686151	-9.718059	-0.469971	37.212350
	-6.448364	0.618597	-11.088430	-0.308228	38.843280
	-6.713867	0.409181	-11.098080	0.024400	41.246260
	-7.116699	0.166954	-10.905070	0.418091	39.798680
	-7.107544	0.104226	-11.020880	0.497437	37.608020
	-6.744385	0.000965	-10.403240	0.250244	36.633320
	-7.241821	-0.100365	-9.370640	0.659180	39.653920
	-7.211304	-0.059800	-9.139028	0.756836	40.107500
	-7.363892	0.212311	-10.364640	0.933838	40.319810
	-7.366943	0.382160	-10.075130	1.254272	39.895190
	-7.644653	0.120631	-8.791610	1.626587	39.885540
	-7.586670	0.152478	-8.492444	1.705933	40.194350
	-7.415771	-0.220032	-7.508093	1.339722	37.617670
	-7.418823	-0.115806	-6.958014	1.330566	35.986730
	-7.553101	0.186255	-6.909761	1.708984	31.894920
	-7.568359	0.333908	-7.237879	1.873779	32.049330
	-7.669067	0.282760	-7.517743	1.904297	35.986730
	-7.879639	0.203626	-6.900111	2.175903	38.312500
