  Ex = [mV]  ,  Ey = [mV]  ,Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  -0.769043  ,  0.3976008  ,  2.645874  ,  0.27771  ,  -1.681519  
  0.189209  ,  5.597293E-02  ,  2.224731  ,  0.7019043  ,  -2.075195  
  0.1251221  ,  -2.895152E-03  ,  2.062988  ,  0.6835938  ,  -2.035522  
  -2.39563  ,  -0.2306471  ,  -0.7904053  ,  -0.5950928  ,  -0.680542  
  -1.922607  ,  0.1650236  ,  -1.037598  ,  -1.055908  ,  -0.2319336  
  1.104736  ,  0.5413933  ,  0.6256104  ,  0.1312256  ,  -0.9124756  
  3.051758  ,  0.457434  ,  2.346802  ,  1.812744  ,  -1.794434  
  -1.333618  ,  -0.4033911  ,  0.1525879  ,  0.6195068  ,  -0.4577637  
  -3.704834  ,  1.061556E-02  ,  -1.312256  ,  -1.123047  ,  0.8789063  
  -3.622437  ,  7.430889E-02  ,  -1.257324  ,  -1.177979  ,  0.8758545  
  0.9246826  ,  0.2258218  ,  0.7385254  ,  0.4516602  ,  -0.579834  
  -0.1831055  ,  0.210381  ,  0.604248  ,  0.3356934  ,  -0.5493164  
  -3.662109E-02  ,  0.2644238  ,  1.123047  ,  0.5310059  ,  -0.9155273  
  -7.019043E-02  ,  0.2557384  ,  1.098633  ,  0.5126953  ,  -0.9246826  
  -0.6744385  ,  0.3570687  ,  1.089478  ,  0.2929688  ,  -1.040649  
  -0.5584717  ,  0.2238917  ,  1.074219  ,  0.2716064  ,  -1.376343  
  -0.6256104  ,  -0.2142412  ,  -0.5493164  ,  -4.577637E-02  ,  -0.881958  
  -2.148438  ,  -9.554001E-02  ,  -2.563477  ,  -1.40686  ,  0.5249023  
  -1.287842  ,  9.360991E-02  ,  -2.243042  ,  -1.403809  ,  0.579834  
  -1.382446  ,  -7.527395E-02  ,  -2.755737  ,  -1.596069  ,  0.3753662  
  -0.4547119  ,  -1.640586E-02  ,  -3.158569  ,  -1.419067  ,  0.3540039  
  -0.7171631  ,  -0.1273867  ,  -3.494263  ,  -1.428223  ,  0.4821777  
  -0.9246826  ,  2.123111E-02  ,  -3.503418  ,  -1.522827  ,  0.3692627  
  -0.6561279  ,  1.447576E-02  ,  -3.152466  ,  -1.367188  ,  -3.967285E-02  
  -0.6317139  ,  0.2383675  ,  -2.89917  ,  -1.248169  ,  -0.5126953  
  0.2227783  ,  0.7980968  ,  0.1800537  ,  -0.4547119  ,  -1.705933  
  0.5004883  ,  0.19108  ,  0.2685547  ,  -0.1068115  ,  -1.730347  
  -0.1434326  ,  -0.1949402  ,  -1.12915  ,  -0.2685547  ,  -1.187134  
  -1.156616  ,  -0.2962705  ,  -3.137207  ,  -0.7263184  ,  -1.159668  
  -0.1617432  ,  0.3001307  ,  -1.858521  ,  -0.3234863  ,  -1.260376  
  0.112915  ,  0.1785344  ,  -0.982666  ,  -9.155273E-02  ,  -1.199341  
  -0.3479004  ,  9.264486E-02  ,  -1.599121  ,  -0.3387451  ,  -1.019287  
  -0.3967285  ,  9.071475E-02  ,  -1.849365  ,  -0.4455566  ,  -0.9277344  
  -0.6256104  ,  0.1380022  ,  -1.791382  ,  -0.5218506  ,  -0.9490967  
  -0.1617432  ,  0.5105118  ,  -0.4638672  ,  -0.1708984  ,  -1.391602  
  -1.959229  ,  0.5886809  ,  0.8728027  ,  -0.5432129  ,  -1.33667  
  -1.519775  ,  0.1862548  ,  0.3845215  ,  -0.8300781  ,  -0.8666992  
  -1.486206  ,  0.1621285  ,  0.3295898  ,  -0.8361816  ,  -0.8605957  
  -0.2227783  ,  -5.211273E-02  ,  -0.9094238  ,  -0.6164551  ,  -0.5615234  
  -3.445435  ,  -0.6041216  ,  -3.863525  ,  -2.282715  ,  0.4974365  
  -2.813721  ,  -0.3310123  ,  -5.529785  ,  -3.097534  ,  0.6011963  
  4.873657  ,  0.1650236  ,  -4.708862  ,  -0.3143311  ,  -2.008057  
  2.212524  ,  -0.1351071  ,  -4.144287  ,  0.390625  ,  -2.331543  
  -3.048706  ,  -0.1737091  ,  -5.081177  ,  -1.657104  ,  -0.8056641  
  -2.493286  ,  9.843516E-02  ,  -4.803467  ,  -2.362061  ,  -0.5462646  
  1.211548  ,  0.4294475  ,  -3.271484  ,  -0.9887695  ,  -1.766968  
  2.981567  ,  0.3068861  ,  -1.882935  ,  0.491333  ,  -2.529907  
  1.022339  ,  0.1244915  ,  -2.005005  ,  0.4760742  ,  -1.66626  
  0.1983643  ,  0.5577992  ,  -0.7171631  ,  0.3295898  ,  -1.223755  
  -0.3143311  ,  0.7652851  ,  1.351929  ,  0.4730225  ,  -1.635742  
  -0.9490967  ,  0.5848206  ,  2.108765  ,  0.2716064  ,  -1.77002  
  -0.9735107  ,  0.5780653  ,  2.105713  ,  0.2593994  ,  -1.782227  
  2.856445  ,  0.3290823  ,  1.025391  ,  1.156616  ,  -2.160645  
  1.556396  ,  0.1563382  ,  1.251221  ,  1.867676  ,  -2.670288  
  -2.862549  ,  0.2026606  ,  1.025391  ,  0.2838135  ,  -1.727295  
  -2.774048  ,  0.3300473  ,  0.9674072  ,  -0.5249023  ,  -1.480103  
  -1.333618  ,  0.4651544  ,  1.483154  ,  -0.4486084  ,  -1.751709  
  1.620483  ,  0.3213618  ,  1.727295  ,  0.7446289  ,  -2.267456  
  4.281616  ,  0.1022954  ,  1.217651  ,  2.539063  ,  -2.761841  
  -1.107788  ,  -0.0820293  ,  0.1525879  ,  1.45874  ,  -1.821899  
  -3.244019  ,  0.3599639  ,  0.5096436  ,  7.629395E-02  ,  -1.028442  
  -2.508545  ,  0.4342728  ,  1.077271  ,  2.441406E-02  ,  -0.994873  
  -1.004028  ,  0.325222  ,  1.382446  ,  0.2746582  ,  -0.982666  
  2.557373  ,  0.1206313  ,  0.9429932  ,  1.583862  ,  -1.519775  
  -0.213623  ,  -0.3406628  ,  -0.5615234  ,  1.171875  ,  -1.477051  
  -3.408813  ,  -0.3696144  ,  -2.593994  ,  -0.6347656  ,  -0.378418  
  -5.194092  ,  0.3551386  ,  -1.184082  ,  -2.398682  ,  -0.5249023  
  -4.937744  ,  0.4941059  ,  -0.4089355  ,  -3.399658  ,  -0.567627  
  0.3540039  ,  0.5877158  ,  0.4272461  ,  -1.99585  ,  -1.605225  
  3.399658  ,  0.4883156  ,  1.49231  ,  4.272461E-02  ,  -2.429199  
  2.79541  ,  0.1679188  ,  1.171875  ,  0.994873  ,  -2.383423  
  -2.600098  ,  0.2412626  ,  0.8148193  ,  -0.4058838  ,  -1.550293  
  -2.185059  ,  0.7874812  ,  2.398682  ,  -0.9185791  ,  -1.428223  
  2.029419  ,  0.725718  ,  3.887939  ,  0.6835938  ,  -2.22168  
  2.55127  ,  0.1688838  ,  3.329468  ,  1.629639  ,  -2.197266  
  1.599121  ,  -5.114768E-02  ,  2.56958  ,  1.522827  ,  -1.898193  
  -1.620483  ,  0.4719097  ,  2.209473  ,  0.3601074  ,  -1.156616  
  -1.525879E-02  ,  0.4526087  ,  3.231812  ,  0.8880615  ,  -1.96228  
  -1.672363  ,  0.1582683  ,  2.566528  ,  0.27771  ,  -1.559448  
  -1.675415  ,  -0.1939752  ,  0.8056641  ,  -0.3662109  ,  -0.8178711  
  -0.6774902  ,  -0.3976008  ,  -1.101685  ,  -0.4699707  ,  -0.2685547  
  8.544922E-02  ,  3.763697E-02  ,  -1.675415  ,  -0.2838135  ,  -0.378418  
  -8.239746E-02  ,  0.1804645  ,  -1.254272  ,  -0.2166748  ,  -0.6072998  
  -1.171875  ,  0.1273867  ,  -1.034546  ,  -0.8239746  ,  -0.8880615  
  -8.239746E-02  ,  0.2711792  ,  -0.402832  ,  -0.4547119  ,  -1.177979  
  -0.6103516  ,  0.3126764  ,  0.1983643  ,  -0.4486084  ,  -1.379395  
  -0.6286621  ,  0.3039909  ,  0.201416  ,  -0.4638672  ,  -1.38855  
  0.2807617  ,  0.1283517  ,  0.1312256  ,  -0.1617432  ,  -1.428223  
  -0.7049561  ,  0.2982006  ,  0.3997803  ,  -1.525879E-02  ,  -1.501465  
  -1.168823  ,  -1.158061E-02  ,  -0.4333496  ,  -0.4333496  ,  -1.052856  
  -0.6469727  ,  7.913414E-02  ,  -0.9399414  ,  -0.4455566  ,  -0.970459  
  -0.4821777  ,  0.3956707  ,  -0.2441406  ,  -0.3234863  ,  -1.052856  
  -0.6652832  ,  0.3310123  ,  0.4455566  ,  -0.2410889  ,  -1.107788  
  -1.098633  ,  0.1235265  ,  -0.1678467  ,  -0.6408691  ,  -0.4943848  
  -1.712036  ,  0.2692491  ,  -0.3540039  ,  -1.055908  ,  -0.668335  
  0.3692627  ,  0.4632243  ,  0.3540039  ,  -0.4058838  ,  -1.45874  
  8.850098E-02  ,  0.5018263  ,  0.7476807  ,  -0.2868652  ,  -1.651001  
  -1.266479  ,  0.5838556  ,  2.627563  ,  -0.7507324  ,  -1.550293  
  -0.6622314  ,  0.1476527  ,  1.809692  ,  -0.3997803  ,  -1.663208  
  -2.124023  ,  0.2345073  ,  1.132202  ,  -1.089478  ,  -1.025391  
  -1.190186  ,  0.1553731  ,  0.9429932  ,  -0.9277344  ,  -0.7781982  
  -0.5218506  ,  0.3831251  ,  1.095581  ,  -0.6988525  ,  -0.7843018  
  -0.4425049  ,  0.2750394  ,  1.382446  ,  -0.2349854  ,  -1.229858  
  -1.397705  ,  0.2007305  ,  1.141357  ,  -0.491333  ,  -1.049805  
  -1.480103  ,  -0.1428275  ,  -1.687622  ,  -1.71814  ,  0.3692627  
  1.071167  ,  0.1592333  ,  -1.45874  ,  -0.5859375  ,  -0.4425049  
  0.7751465  ,  0.1225614  ,  -0.869751  ,  -3.967285E-02  ,  -1.104736  
  0.7598877  ,  0.1187012  ,  -0.8758545  ,  -4.577637E-02  ,  -1.11084  
  -0.8666992  ,  0.1428275  ,  -0.8789063  ,  -0.3173828  ,  -1.00708  
  -2.29187  ,  0.3889154  ,  -0.2319336  ,  -1.046753  ,  -0.7171631  
  9.460449E-02  ,  0.6919413  ,  1.712036  ,  -0.1434326  ,  -1.864624  
  0.112915  ,  0.3869853  ,  2.368164  ,  0.390625  ,  -2.090454  
  -0.9246826  ,  0.2393325  ,  2.230835  ,  9.460449E-02  ,  -1.345825  
  -0.793457  ,  0.1244915  ,  7.324219E-02  ,  -0.4974365  ,  -0.5584717  
  -1.766968  ,  0.2798647  ,  0.4547119  ,  -0.7171631  ,  -1.092529  
  -3.225708  ,  -5.693799E-02  ,  -0.3845215  ,  -1.596069  ,  -0.5981445  
  -1.586914  ,  0.5471837  ,  0.5096436  ,  -1.49231  ,  -0.7202148  
  6.713867E-02  ,  0.3396978  ,  1.815796  ,  -0.5645752  ,  -1.40686  
  1.687622  ,  2.895152E-02  ,  0.6622314  ,  0.1495361  ,  -1.452637  
  1.73645  ,  0.1630936  ,  0.7232666  ,  0.8850098  ,  -1.63269  
  -2.526855  ,  0.1920451  ,  0.8575439  ,  -0.3173828  ,  -1.083374  
  -1.898193  ,  0.1515129  ,  0.6774902  ,  -0.8087158  ,  -0.9490967  
  -0.869751  ,  -5.404283E-02  ,  -0.5310059  ,  -0.9613037  ,  -0.8392334  
  1.73645  ,  0.3792649  ,  -0.2929688  ,  6.408691E-02  ,  -1.45874  
  2.249146  ,  0.4989311  ,  1.828003  ,  1.309204  ,  -2.178955  
  0.9460449  ,  0.2760045  ,  2.297974  ,  1.287842  ,  -1.559448  
  -0.0213623  ,  0.1563382  ,  1.751709  ,  0.9643555  ,  -1.425171  
  -0.0793457  ,  0.2113461  ,  1.220703  ,  0.8148193  ,  -1.608276  
  4.882813E-02  ,  0.2904802  ,  1.687622  ,  1.037598  ,  -1.925659  
  -1.263428  ,  4.825253E-03  ,  1.046753  ,  0.3875732  ,  -1.376343  
  -0.7659912  ,  -2.895152E-03  ,  0.2166748  ,  0.1190186  ,  -0.9216309  
  0.5523682  ,  0.1457226  ,  0.1861572  ,  0.5645752  ,  -1.577759  
  0.4150391  ,  0.0974701  ,  0.201416  ,  0.7415771  ,  -1.956177  
  -3.356934E-02  ,  0.1823946  ,  0.3173828  ,  0.7110596  ,  -1.657104  
  -0.4180908  ,  0.2132762  ,  0.5249023  ,  0.6744385  ,  -1.589966  
  -5.493164E-02  ,  0.1997655  ,  0.592041  ,  0.7598877  ,  -1.721191  
  0.6164551  ,  0.152478  ,  0.7385254  ,  1.101685  ,  -1.815796  
  -0.1556396  ,  3.570687E-02  ,  0.4638672  ,  0.9246826  ,  -1.339722  
  -0.4486084  ,  2.219616E-02  ,  0.3265381  ,  0.8087158  ,  -1.187134  
  -0.5065918  ,  0.3782998  ,  1.23291  ,  0.78125  ,  -1.635742  
  0.1922607  ,  0.4632243  ,  2.078247  ,  1.168823  ,  -2.041626  
  -0.1037598  ,  -2.316121E-02  ,  1.287842  ,  1.16272  ,  -2.023315  
  -0.869751  ,  -0.1949402  ,  -0.3143311  ,  0.567627  ,  -1.208496  
  -1.083374  ,  0.1457226  ,  -0.100708  ,  0.2471924  ,  -0.8758545  
  -0.6591797  ,  0.3310123  ,  0.6744385  ,  0.2532959  ,  -0.8972168  
  -0.3631592  ,  0.3705794  ,  0.8117676  ,  0.3265381  ,  -0.9277344  
  -0.9094238  ,  0.5462186  ,  2.947998  ,  0.402832  ,  -1.391602  
  -0.4150391  ,  0.3126764  ,  2.584839  ,  0.4394531  ,  -1.361084  
  0.4333496  ,  0.2161713  ,  2.182007  ,  0.7751465  ,  -1.416016  
  0.4272461  ,  0.210381  ,  2.163696  ,  0.769043  ,  -1.422119  
  0.4608154  ,  5.114768E-02  ,  1.425171  ,  0.8972168  ,  -1.226807  
  -0.5249023  ,  0.1794994  ,  1.281738  ,  0.7049561  ,  -1.168823  
  -1.113892  ,  0.1003653  ,  0.9918213  ,  0.2838135  ,  -1.049805  
  -0.6896973  ,  2.412626E-02  ,  0.5615234  ,  0.2258301  ,  -1.168823  
  -0.9094238  ,  -7.527395E-02  ,  -4.882813E-02  ,  0.0213623  ,  -1.074219  
  0.1373291  ,  -9.264486E-02  ,  -1.16272  ,  0.1342773  ,  -0.9185791  
  -0.5462646  ,  1.833596E-02  ,  -0.2288818  ,  0.1861572  ,  -0.5126953  
  -0.1220703  ,  -4.342728E-02  ,  -0.8270264  ,  0.1922607  ,  -0.1464844  
  1.217651  ,  -0.1302818  ,  -2.059937  ,  0.5859375  ,  -0.5584717  
  0.112915  ,  -0.2750394  ,  -2.911377  ,  0.6439209  ,  -0.8331299  
  -2.090454  ,  -9.650505E-04  ,  -3.05481  ,  -0.3997803  ,  -0.1983643  
  -0.3295898  ,  0.3368027  ,  -1.89209  ,  -5.187988E-02  ,  -0.7171631  
  1.223755  ,  0.2895152  ,  -0.6134033  ,  0.8514404  ,  -1.428223  
  0.7415771  ,  -0.1457226  ,  -1.449585  ,  0.9002686  ,  -1.138306  
  -1.715088  ,  -0.2586336  ,  -2.74353  ,  -0.1220703  ,  -0.3845215  
  -2.41394  ,  -0.0916798  ,  -3.637695  ,  -1.077271  ,  0.1525879  
  -2.297974  ,  -1.930101E-02  ,  -3.591919  ,  -1.12915  ,  0.1098633  
  -0.3112793  ,  0.476735  ,  -0.8209229  ,  -0.4394531  ,  -1.168823  
  1.672363  ,  0.4777  ,  2.441406E-02  ,  0.5706787  ,  -1.818848  
  -1.525879E-02  ,  0.1659887  ,  2.441406E-02  ,  0.5584717  ,  -1.535034  
  -1.608276  ,  -4.728748E-02  ,  -0.9399414  ,  -0.2044678  ,  -0.7293701  
  -1.217651  ,  0.1553731  ,  -1.391602  ,  -0.5004883  ,  -0.4547119  
  -7.019043E-02  ,  0.419797  ,  -0.5950928  ,  -7.019043E-02  ,  -1.171875  
  -3.662109E-02  ,  0.4217271  ,  -0.479126  ,  -3.051758E-02  ,  -1.309204  
  4.272461E-02  ,  0.2827598  ,  0.4577637  ,  0.3997803  ,  -1.452637  
  0.1220703  ,  0.5433235  ,  1.531982  ,  0.6408691  ,  -1.019287  
  0.3997803  ,  0.6137722  ,  2.813721  ,  1.092529  ,  -1.403809  
  0.3875732  ,  0.6012265  ,  2.813721  ,  1.092529  ,  -1.425171  
  -0.2655029  ,  7.237879E-02  ,  1.925659  ,  0.9674072  ,  -1.242065  
  -0.9674072  ,  -0.1428275  ,  7.629395E-02  ,  0.4425049  ,  -0.5615234  
  -0.1708984  ,  0.3010958  ,  0.27771  ,  0.6530762  ,  -0.4455566  
  -0.27771  ,  0.3348725  ,  1.348877  ,  0.8117676  ,  -0.6958008  
  -0.3967285  ,  0.1061556  ,  0.3997803  ,  0.5371094  ,  -0.8148193  
  -0.1495361  ,  0.1872198  ,  0.2685547  ,  0.6378174  ,  -1.104736  
  -0.2929688  ,  2.316121E-02  ,  -0.1373291  ,  0.592041  ,  -1.022339  
  -0.579834  ,  -4.342728E-02  ,  -0.7293701  ,  0.3662109  ,  -0.4699707  
  -0.3723145  ,  0.3464532  ,  -3.051758E-03  ,  0.4425049  ,  -0.3295898  
  0.1403809  ,  0.3667192  ,  0.9124756  ,  0.7873535  ,  -0.7324219  
  -0.692749  ,  -4.342728E-02  ,  0.2197266  ,  0.5096436  ,  -0.3387451  
  -1.275635  ,  9.650506E-03  ,  -0.769043  ,  -1.831055E-02  ,  -0.1403809  
  -0.2319336  ,  0.3831251  ,  -0.2990723  ,  0.289917  ,  -0.7171631  
  0.668335  ,  0.5491138  ,  1.202393  ,  0.9643555  ,  -1.324463  
  0.1678467  ,  0.1727441  ,  1.373291  ,  0.9918213  ,  -1.235962  
  -1.358032  ,  1.061556E-02  ,  0.1983643  ,  8.239746E-02  ,  -0.5004883  
  -1.235962  ,  0.2788996  ,  0.1922607  ,  -0.1983643  ,  -0.8270264  
  -0.4882813  ,  0.2364374  ,  0.6286621  ,  5.493164E-02  ,  -1.025391  
  -0.5004883  ,  5.790303E-02  ,  0.5493164  ,  0.100708  ,  -0.8880615  
  -0.3753662  ,  2.026606E-02  ,  4.577637E-02  ,  4.577637E-02  ,  -0.8514404  
  -0.2410889  ,  0.2422277  ,  0.390625  ,  0.2166748  ,  -1.055908  
  -0.6958008  ,  0.2692491  ,  1.031494  ,  0.1525879  ,  -1.132202  
  0.1190186  ,  0.1881849  ,  0.8209229  ,  0.3875732  ,  -1.074219  
  0.1373291  ,  0.1737091  ,  0.7781982  ,  0.3997803  ,  -1.086426  
  -0.6500244  ,  3.956707E-02  ,  9.155273E-02  ,  0.2258301  ,  -0.7263184  
  -1.748657  ,  0.1051905  ,  -0.6195068  ,  -0.4547119  ,  -0.1861572  
  -0.7080078  ,  0.267319  ,  -0.2685547  ,  -0.3601074  ,  -0.4394531  
  6.408691E-02  ,  0.2161713  ,  -0.1373291  ,  3.967285E-02  ,  -0.9735107  
  -1.486206  ,  -0.1785344  ,  -1.794434  ,  -0.5340576  ,  0.1800537  
  -2.374268  ,  9.071475E-02  ,  -2.050781  ,  -1.425171  ,  0.6225586  
  0.3173828  ,  0.4796301  ,  -0.5737305  ,  -0.5493164  ,  -0.4272461  
  -0.7324219  ,  0.3319774  ,  0.1556396  ,  -0.5828857  ,  -0.6866455  
  0.1068115  ,  0.2605636  ,  -7.629395E-02  ,  -0.378418  ,  -0.5859375  
  1.330566  ,  0.4458534  ,  0.7537842  ,  0.4455566  ,  -1.217651  
  1.113892  ,  0.3686493  ,  1.467896  ,  0.9552002  ,  -1.480103  
  -0.4852295  ,  0.2692491  ,  1.300049  ,  0.6744385  ,  -1.089478  
  -2.020264  ,  0.190115  ,  0.9124756  ,  -0.1403809  ,  -0.668335  
  -2.047729  ,  0.1862548  ,  0.8880615  ,  -0.1708984  ,  -0.6561279  
  -0.6408691  ,  0.3734746  ,  1.339722  ,  -0.2044678  ,  -0.4974365  
  -0.8575439  ,  0.2412626  ,  1.348877  ,  -9.155273E-02  ,  -0.6408691  
  -1.348877  ,  0.1100158  ,  0.6195068  ,  -0.3692627  ,  -0.6347656  
  -0.881958  ,  0.1640586  ,  0.289917  ,  -0.4547119  ,  -0.5187988  
  0.3448486  ,  0.266354  ,  0.9155273  ,  -3.051758E-03  ,  -0.4638672  
  -0.4150391  ,  0.2007305  ,  1.043701  ,  3.662109E-02  ,  -1.000977  
  -0.3448486  ,  0.2760045  ,  1.031494  ,  3.051758E-02  ,  -1.654053  
  0.8026123  ,  0.3126764  ,  1.159668  ,  0.5401611  ,  -1.626587  
  1.062012  ,  0.3570687  ,  1.815796  ,  1.150513  ,  -1.574707  
  0.2380371  ,  0.2229267  ,  1.745605  ,  1.031494  ,  -1.409912  
  -0.9124756  ,  5.597293E-02  ,  1.367188  ,  0.6164551  ,  -1.245117  
  -3.408813  ,  -0.2760045  ,  -0.4669189  ,  -0.958252  ,  -1.348877  
  -1.885986  ,  -6.755354E-02  ,  -1.68457  ,  -1.385498  ,  -1.879883  
  1.226807  ,  0.3464532  ,  -0.4272461  ,  -6.713867E-02  ,  -2.609253  
  -1.065063  ,  3.377677E-02  ,  -0.567627  ,  -0.4333496  ,  -2.816772  
  0.4577637  ,  2.316121E-02  ,  -1.16272  ,  -9.155273E-02  ,  -2.850342  
  0.5493164  ,  0.8318736  ,  0.8117676  ,  0.5554199  ,  -3.466797  
  -0.3967285  ,  0.9891768  ,  4.483032  ,  1.025391  ,  -4.269409  
  -1.879883  ,  -6.755354E-02  ,  2.822876  ,  0.1800537  ,  -2.954102  
  -3.314209  ,  -0.7276481  ,  -1.544189  ,  -1.470947  ,  -0.9887695  
  -1.919556  ,  2.219616E-02  ,  -3.015137  ,  -1.745605  ,  -1.599121  
  -1.321411  ,  0.8183629  ,  0.2868652  ,  -1.083374  ,  -3.036499  
  -1.275635  ,  0.2181014  ,  1.171875  ,  -0.9246826  ,  -2.435303  
  -1.437378  ,  -0.2055558  ,  9.460449E-02  ,  -1.190186  ,  -1.690674  
  6.408691E-02  ,  -0.3126764  ,  -3.62854  ,  -1.330566  ,  -0.50354  
  0.1434326  ,  0.2325772  ,  -2.362061  ,  -0.7080078  ,  -1.05896  
  1.351929  ,  0.3097812  ,  -0.8972168  ,  0.1800537  ,  -1.489258  
  -0.7751465  ,  -0.2161713  ,  -1.824951  ,  -0.2929688  ,  -0.9277344  
  -3.85437  ,  -0.1968703  ,  -3.204346  ,  -1.889038  ,  0.2044678  
  -5.273438  ,  0.4680495  ,  -2.294922  ,  -3.45459  ,  0.6256104  
  -2.810669  ,  0.6803607  ,  -1.324463  ,  -2.987671  ,  9.155273E-02  
  3.811646  ,  0.2788996  ,  0.7141113  ,  0.6439209  ,  -1.660156  
  1.235962  ,  -0.1032604  ,  -0.5981445  ,  0.4943848  ,  -0.7049561  
  -0.5401611  ,  0.1196663  ,  -1.153564  ,  -1.831055E-02  ,  7.324219E-02  
  -0.5706787  ,  0.1254566  ,  -1.150513  ,  -3.662109E-02  ,  7.324219E-02  
  -0.3173828  ,  0.4805952  ,  7.324219E-02  ,  0.1312256  ,  -0.6317139  
  0.378418  ,  3.088162E-02  ,  0.1342773  ,  0.5340576  ,  -0.9277344  
  -0.5340576  ,  -0.1766043  ,  -1.296997  ,  -1.525879E-02  ,  0.1647949  
  0.2410889  ,  0.2229267  ,  -1.043701  ,  0.1464844  ,  -0.1586914  
  0.2441406  ,  0.229682  ,  -0.7110596  ,  0.3570557  ,  -0.4089355  
  -0.3875732  ,  0.1196663  ,  -0.7110596  ,  0.2197266  ,  -0.177002  
  -0.7263184  ,  0.2402976  ,  -0.7781982  ,  8.239746E-02  ,  -0.3295898  
  -0.1800537  ,  0.4796301  ,  0.6225586  ,  0.4760742  ,  -0.8636475  
  0.7568359  ,  0.324257  ,  1.452637  ,  1.028442  ,  -1.119995  
  0.6500244  ,  -5.790303E-02  ,  0.5279541  ,  1.080322  ,  -0.6347656  
  -0.1678467  ,  -0.2229267  ,  -0.958252  ,  0.7232666  ,  -0.100708  
  -0.3723145  ,  0.1515129  ,  -0.9460449  ,  0.6011963  ,  -0.2441406  
  0.9277344  ,  0.6089469  ,  1.306152  ,  1.437378  ,  -1.586914  
  0.1861572  ,  0.3290823  ,  2.053833  ,  1.449585  ,  -2.29187  
  0.0213623  ,  7.720404E-03  ,  0.9063721  ,  1.315308  ,  -2.908325  
  -0.5279541  ,  6.272829E-02  ,  0.3173828  ,  1.077271  ,  -3.259277  
  -0.6317139  ,  0.3493483  ,  0.6317139  ,  0.970459  ,  -3.549194  
  -0.4486084  ,  0.2769695  ,  0.9613037  ,  1.165771  ,  -4.397583  
  -1.901245  ,  -0.1071206  ,  -0.2532959  ,  0.302124  ,  -3.942871  
  4.272461E-02  ,  -0.1051905  ,  -1.184082  ,  0.4547119  ,  -3.894043  
  -0.2197266  ,  -6.948364E-02  ,  -1.345825  ,  0.5615234  ,  -4.241943  
  -1.126099  ,  0.0974701  ,  -1.342773  ,  0.1342773  ,  -4.293823  
  -0.6774902  ,  0.6417586  ,  0.6164551  ,  0.479126  ,  -5.044556  
  -0.6622314  ,  0.6948364  ,  1.431274  ,  0.6439209  ,  -5.438232  
  -0.3631592  ,  0.6446538  ,  2.359009  ,  0.9063721  ,  -5.801392  
  1.379395  ,  0.3995309  ,  2.69165  ,  1.589966  ,  -5.957031  
  1.797485  ,  -3.860202E-03  ,  1.831055  ,  2.105713  ,  -5.41687  
  -1.330566  ,  0.1090507  ,  1.010132  ,  1.119995  ,  -4.504395  
  -8.850098E-02  ,  0.3908455  ,  1.846313  ,  1.199341  ,  -4.96521  
  0.5615234  ,  0.3387327  ,  2.450562  ,  1.559448  ,  -5.194092  
  0.3082275  ,  0.1003653  ,  1.931763  ,  1.702881  ,  -4.678345  
  -1.150513  ,  0.1158061  ,  1.275635  ,  1.071167  ,  -3.726196  
  -7.629395E-02  ,  0.1997655  ,  1.318359  ,  1.266479  ,  -3.448486  
  -0.8789063  ,  0.2007305  ,  1.657104  ,  1.235962  ,  -3.604126  
  -2.804565  ,  0.1389673  ,  1.083374  ,  0.1495361  ,  -3.598022  
  -1.849365  ,  0.2760045  ,  0.8361816  ,  -8.850098E-02  ,  -3.878784  
  -1.989746  ,  0.4236572  ,  1.452637  ,  -0.1617432  ,  -4.25415  
  -2.206421  ,  0.3985659  ,  1.602173  ,  -0.2838135  ,  -4.299927  
  -0.6561279  ,  -6.176323E-02  ,  0.6195068  ,  -4.882813E-02  ,  -4.452515  
  -0.9216309  ,  -0.1891499  ,  -1.190186  ,  -0.4577637  ,  -3.814697  
  -0.2716064  ,  0.1003653  ,  -1.113892  ,  -0.213623  ,  -3.823853  
  -0.7965088  ,  0.2605636  ,  -0.4394531  ,  -0.2441406  ,  -3.790283  
  0.201416  ,  0.2470529  ,  0.2410889  ,  0.1312256  ,  -4.089355  
  0.4364014  ,  3.570687E-02  ,  -0.3448486  ,  0.3082275  ,  -4.153442  
  0.3631592  ,  2.412626E-02  ,  -0.5096436  ,  0.3265381  ,  -4.174805  
  -1.351929  ,  0.228717  ,  -8.850098E-02  ,  4.577637E-02  ,  -4.501343  
  -3.738403  ,  0.4275174  ,  0.5279541  ,  -1.123047  ,  -4.336548  
  -0.9979248  ,  0.4101465  ,  1.016235  ,  -0.6561279  ,  -4.953003  
  -0.9643555  ,  0.3995309  ,  1.010132  ,  -0.6469727  ,  -4.974365  
  -0.4241943  ,  0.2402976  ,  0.6469727  ,  -0.2716064  ,  -5.52063  
  0.1922607  ,  0.2190665  ,  0.3265381  ,  6.103516E-02  ,  -5.661011  
  2.182007  ,  0.1399323  ,  0.2838135  ,  0.8789063  ,  -5.502319  
  -0.1647949  ,  -0.324257  ,  -1.220703  ,  2.578735  ,  -5.24292  
  -3.45459  ,  2.219616E-02  ,  -1.553345  ,  0.3753662  ,  -4.290771  
  0.1190186  ,  0.1794994  ,  -1.046753  ,  1.025391  ,  -5.252075  
