  Ex = [mV]  , Ey = [mV]  , Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  -0.8299434  ,  19.22607  ,  2.161713  ,  0.1190186  ,  16.38794  
  18.97289  ,  28.93066  ,  11.03053  ,  3.271484  ,  1.617432  
  25.95021  ,  26.88599  ,  15.73997  ,  4.885864  ,  -11.8103  
21897,  7.598877  ,  10.4515  ,  3.95813  ,  -16.08276  
  13.06678  ,  -5.584717  ,  2.653889  ,  2.349854  ,  -9.979248  
  -4.998961  ,  -17.57813  ,  -7.237879  ,  -0.5310059  ,  4.608154  
  -17.38056  ,  -16.75415  ,  -11.96663  ,  -2.523804  ,  19.25659  
  -17.74728  ,  -0.9460449  ,  -8.40559  ,  -2.316284  ,  25.54321  
  -7.131723  ,  14.9231  ,  0.7527394  ,  -0.3601074  ,  18.9209  
  6.089468  ,  23.9563  ,  7.469491  ,  1.660156  ,  9.368896  
  16.90768  ,  28.19824  ,  13.80987  ,  3.445435  ,  -5.126953  
  15.71102  ,  17.91382  ,  13.77127  ,  3.286743  ,  -14.98413  
  10.46115  ,  -1.00708  ,  5.018262  ,  1.812744  ,  -12.02393  
  -9.650505E-03  ,  -11.71875  ,  -1.823945  ,  0.3051758  ,  -3.051758  
  -16.52166  ,  -17.7002  ,  -9.129377  ,  -2.093506  ,  12.51221  
  -25.04306  ,  -10.68115  ,  -10.65416  ,  -3.594971  ,  23.9563  
  -20.29501  ,  7.232666  ,  -3.811949  ,  -2.774048  ,  23.9563  
  0.9554  ,  21.3623  ,  5.278826  ,  0.1800537  ,  13.70239  
  17.38056  ,  28.25928  ,  11.98593  ,  2.801514  ,  2.838135  
  26.04671  ,  26.97754  ,  16.94629  ,  4.641724  ,  -10.68115  
  22.15756  ,  9.063721  ,  12.4009  ,  3.820801  ,  -15.31982  
  7.787957  ,  -6.92749  ,  3.281172  ,  1.623535  ,  -6.530762  
  -7.25718  ,  -15.07568  ,  -3.184667  ,  -0.5279541  ,  4.821777  
  -21.46272  ,  -15.59448  ,  -8.058171  ,  -2.713013  ,  19.40918  
  -22.39882  ,  -1.159668  ,  -5.606943  ,  -2.819824  ,  25.93994  
  -11.33934  ,  14.55688  ,  2.711792  ,  -1.019287  ,  19.65332  
  6.388634  ,  26.18408  ,  11.17528  ,  1.638794  ,  6.04248  
  13.98358  ,  28.50342  ,  15.55661  ,  2.984619  ,  -5.554199  
  14.66877  ,  17.54761  ,  15.13199  ,  3.213501  ,  -16.54053  
  11.85082  ,  -2.502441  ,  5.34638  ,  2.084351  ,  -13.85498  
  0.3281172  ,  -16.35742  ,  -4.699796  ,  0.2685547  ,  -0.3051758  
  -8.289783  ,-19104,  -9.698757  ,  -0.9521484  ,  12.35962  
  -13.23084  ,  -10.13184  ,  -9.988273  ,  -1.409912  ,  24.53613  
  -10.05583  ,  8.758545  ,  -1.785343  ,  -0.1586914  ,  24.41406  
  4.96036  ,  22.24731  ,  7.208927  ,  2.035522  ,  13.64136  
  19.54227  ,  29.1748  ,  14.62051  ,  4.196167  ,  -1.678467  
  22.09001  ,  26.30615  ,  16.87873  ,  4.660034  ,  -11.47461  
  16.80153  ,  7.507324  ,  11.33934  ,  3.060913  ,  -15.93018  
  3.792648  ,  -9.155273  ,  1.495828  ,  0.5615234  ,  -6.500244  
  -12.94133  ,  -18.49365  ,  -7.228228  ,  -1.950073  ,  9.277344  
  -21.39517  ,  -16.72363  ,  -10.31639  ,  -3.051758  ,  19.86694  
  -24.46403  ,  -2.075195  ,  -7.884462  ,  -3.250122  ,  25.97046  
  -17.2937  ,  12.69531  ,  -0.5114768  ,  -2.349854  ,  19.80591  
  -1.196663  ,  23.49854  ,  6.533392  ,  -0.7537842  ,  7.324219  
  8.79161  ,  25.57373  ,  11.25249  ,  0.3601074  ,  -6.408691  
  8.907416  ,  16.69312  ,  10.68311  ,  0.2258301  ,  -13.06152  
  4.448883  ,  -2.563477  ,  1.891499  ,  -1.263428  ,  -9.94873  
  -8.009919  ,  -15.77759  ,  -7.353684  ,  -3.317261  ,  3.723145  
  -16.56992  ,  -16.87622  ,  -12.27544  ,  -4.296875  ,  19.50073  
  -15.66277  ,  -8.483887  ,  -11.04018  ,  -3.543091  ,  27.03857  
  -7.179976  ,  10.25391  ,  -2.229267  ,  -0.7232666  ,  25.75684  
  10.04618  ,  22.70508  ,  6.610596  ,  2.526855  ,  14.16016  
  24.9176  ,  28.93066  ,  13.4528  ,  5.001831  ,  -1.77002  
  28.44004  ,  23.22388  ,  15.2478  ,  5.599976  ,  -14.86206  
  26.09496  ,  7.873535  ,  10.01722  ,  4.660034  ,  -17.51709  
  13.08608  ,  -10.04028  ,  -0.5886808  ,  2.368164  ,  -8.392334  
  -7.623899  ,  -20.35522  ,  -10.29709  ,  -0.881958  ,  8.361816  
  -21.43377  ,  -15.89966  ,  -13.65546  ,  -3.140259  ,  23.13232  
  -22.9682  ,  -1.89209  ,  -9.930369  ,  -3.237915  ,  27.64893  
  -12.95098  ,15625,  0.2798646  ,  -1.596069  ,  21.54541  
  6.12807  ,  28.04565  ,  10.40324  ,  1.293945  ,  7.659912  
  16.47341  ,  30.0293  ,  16.70502  ,  3.317261  ,  -7.995605  
  16.01984  ,  14.34326  ,  14.32135  ,  3.311157  ,  -17.24243  
  12.64216  ,  -1.373291  ,  6.214925  ,  2.307129  ,  -14.09912  
  -0.9264485  ,  -16.87622  ,  -4.941059  ,  -3.051758E-03  ,  -0.4882813  
  -13.90638  ,  -19.19556  ,  -11.65781  ,  -2.212524  ,  16.38794  
  -17.69903  ,  -5.92041  ,  -9.679457  ,  -2.709961  ,  26.42822  
  -14.3503  ,  8.850098  ,  -2.441578  ,  -1.635742  ,  25.23804  
  2.306471  ,  22.03369  ,  6.581644  ,  0.8728027  ,  14.80103  
  19.50367  ,  29.14429  ,  13.92568  ,  3.527832  ,  -0.1525879  
  25.08166  ,  24.41406  ,  16.57957  ,  4.711914  ,  -13.06152  
  21.68468  ,  4.394531  ,  9.418893  ,  3.781128  ,  -15.07568  
  10.5094  ,  -8.361816  ,  1.746741  ,  2.111816  ,  -7.720947  
  -10.57695  ,  -19.71436  ,  -8.280133  ,  -1.138306  ,  7.93457  
  -24.77285  ,  -16.57104  ,  -12.73867  ,  -3.488159  ,  22.09473  
  -24.59914  ,  1.831055  ,  -7.874812  ,  -3.225708  ,  26.06201  
  -14.08009  ,  13.3667  ,  -0.8395939  ,  -1.605225  ,  20.50781  
  6.707101  ,  25.42114  ,  8.444192  ,  1.464844  ,  7.385254  
  17.95959  ,  27.86255  ,  14.2924  ,  3.283691  ,  -7.293701  
  17.2551  ,  14.00757  ,  12.46845  ,  2.838135  ,  -15.86914  
  10.75066  ,  -4.364014  ,  2.914453  ,  1.205444  ,  -10.19287  
  0.1833596  ,  -14.86206  ,  -4.439232  ,  -0.4180908  ,  0.4882813  
  -12.97028  ,  -18.24951  ,  -10.86647  ,  -2.233887  ,  16.78467  
  -19.0694  ,  -7.69043  ,  -10.55765  ,  -2.923584  ,  26.79443  
  -15.55661  ,  9.002686  ,  -3.647891  ,  -2.392578  ,  24.04785  
  -1.833596  ,  19.34814  ,  2.016956  ,  -0.8911133  ,  16.02173  
  17.50602  ,  28.86963  ,  10.25849  ,  2.099609  ,  1.12915  
  24.42543  ,  25.29907  ,  14.75562  ,  4.141235  ,  -12.26807  
  21.36622  ,  5.126953  ,  8.492444  ,  3.704834  ,  -14.73999  
  6.543042  ,  -11.41357  ,  -1.476527  ,  1.507568  ,  -4.089355  
  -7.614248  ,  -18.12744  ,  -8.038871  ,  -0.6225586  ,  8.209229  
  -19.75458  ,  -14.55688  ,  -11.4262  ,  -2.456665  ,  22.12524  
  -20.41082  ,  3.051758  ,  -6.089468  ,  -2.130127  ,  25.87891  
  -8.810911  ,  16.47949  ,  2.055557  ,  -0.7293701  ,  17.73071  
  3.551386  ,  24.32251  ,  7.82656  ,  0.6256104  ,  7.93457  
  11.4455  ,  27.09961  ,  13.00888  ,  1.531982  ,  -6.164551  
  9.158329  ,  13.5498  ,  11.13668  ,  0.881958  ,  -14.80103  
  3.840901  ,  -5.065918  ,  1.33177  ,  -0.5615234  ,  -9.460449  
  -7.305432  ,  -17.73071  ,  -8.338037  ,  -2.355957  ,  5.310059  
  -14.03183  ,  -18.58521  ,  -12.4588  ,  -3.341675  ,  17.42554  
  -16.61817  ,  -6.347656  ,  -11.08843  ,  -3.491211  ,  27.22168  
  -10.16198  ,  12.20703  ,  -1.823945  ,  -1.806641  ,  23.89526  
  8.762658  ,  24.6582  ,  7.208927  ,  1.211548  ,  11.8103  
  20.43012  ,  28.9917  ,  12.59391  ,  3.237915  ,  0.579834  
  22.8717  ,  23.74268  ,  15.09339  ,  4.01001  ,  -12.02393  
  16.37691  ,  3.540039  ,  7.517743  ,  2.319336  ,  -13.97705  
  8.685454E-02  ,  -12.75635  ,  -3.25222  ,  -0.4302979  ,  -3.265381  
  -18.77023  ,  -20.11108  ,  -12.16929  ,  -3.344727  ,  12.93945  
  -27.01176  ,  -15.99121  ,  -14.50471  ,  -4.672241  ,  22.88818  
  -26.38448  ,  2.441406  ,  -9.322388  ,  -4.486084  ,  26.79443  
  -10.84717  ,  17.39502  ,  0.2219616  ,  -2.508545  ,  18.37158  
  10.23919  ,  26.64185  ,  8.820561  ,  0.479126  ,  4.486084  
  17.80518  ,  26.76392  ,  12.35265  ,  1.89209  ,  -5.92041  
  13.90638  ,  12.23755  ,  9.679457  ,  1.251221  ,  -13.97705  
  2.846899  ,  -6.225586  ,  -1.042255  ,  -1.574707  ,  -8.117676  
  -12.22719  ,  -17.76123  ,  -10.64451  ,  -4.425049  ,  6.744385  
  -20.71963  ,  -16.38794  ,  -14.65912  ,  -5.609131  ,  22.03369  
  -21.15391  ,  -6.04248  ,  -12.60356  ,  -5.166626  ,  28.13721  
  -17.12  ,  11.04736  ,  -4.033911  ,  -3.778076  ,  24.53613  
  -1.167711  ,  22.36938  ,  3.44523  ,  -2.011108  ,  12.60376  
  14.52401  ,  27.55737  ,  9.37064  ,  -8.544922E-02  ,  -1.953125  
  19.93794  ,  24.01733  ,  11.49375  ,  0.9429932  ,  -10.77271  
  20.70998  ,  6.164551  ,  6.581644  ,  1.141357  ,  -13.12256  
  7.942366  ,  -8.94165  ,  -1.418624  ,  4.577637E-02  ,  -3.204346  
  -11.10773  ,  -16.44897  ,  -8.492444  ,  -2.130127  ,  12.20703  
  -20.9995  ,  -9.94873  ,  -9.708407  ,  -3.387451  ,  23.52905  
  -19.15625  ,  4.272461  ,  -4.661194  ,  -2.661133  ,  24.74976  
  -3.889153  ,  18.55469  ,  4.535737  ,  -0.1831055  ,  15.50293  
  14.89073  ,  26.82495  ,  12.27544  ,  2.62146  ,  1.12915  
  20.89334  ,  24.4751  ,  14.83283  ,  3.530884  ,  -12.60376  
  18.74128  ,  12.02393  ,  11.09808  ,  2.774048  ,  -18.03589  
  12.4781  ,  -5.737305  ,  0.5500787  ,  1.022339  ,  -12.20703  
  -2.238917  ,  -17.45605  ,  -8.463492  ,  -1.28479  ,  2.746582  
  -13.79057  ,  -17.1814  ,  -12.70971  ,  -3.063965  ,  18.70728  
  -15.14164  ,  -2.441406  ,  -9.650505  ,  -2.978516  ,  26.42822  
  -10.28744  ,  10.89478  ,  -2.827598  ,  -1.708984  ,  23.07129  
  5.500788  ,  23.55957  ,  5.780653  ,  0.692749  ,  11.26099  
  15.76892  ,  27.67944  ,  11.80257  ,  2.111816  ,  -3.723145  
  12.79657  ,  17.85278  ,  11.00158  ,  1.062012  ,  -14.64844  
  9.148679  ,  2.410889  ,  3.908454  ,  -0.7049561  ,  -14.73999  
  -1.486178  ,  -12.11548  ,  -5.7324  ,  -2.664185  ,  -3.845215  
  -15.51801  ,  -18.49365  ,  -12.60356  ,  -4.18396  ,  12.35962  
  -23.59548  ,  -11.87134  ,  -13.72302  ,  -4.779053  ,  24.53613  
-20102,  6.622314  ,  -6.571994  ,  -3.579712  ,  25.29907  
  -6.89046  ,  17.1814  ,  0.2991656  ,  -1.663208  ,  18.31055  
  14.2538  ,  27.89307  ,  9.515398  ,  1.531982  ,  4.058838  
  23.48933  ,  28.19824  ,  14.94863  ,  3.378296  ,  -10.25391  
  21.76189  ,  11.2915  ,  11.61921  ,  3.079224  ,  -16.81519  
  15.97159  ,  -2.441406  ,  4.477834  ,  2.081299  ,  -12.02393  
  0.3377677  ,  -16.90674  ,  -5.684147  ,  -0.201416  ,  2.197266  
  -14.15729  ,  -19.34814  ,  -12.56496  ,  -2.453613  ,  18.34106  
  -21.36622  ,  -6.164551  ,  -12.59391  ,  -3.961182  ,  26.94702  
  -14.69772  ,  11.65771  ,  -5.008612  ,  -3.433228  ,  22.00317  
  1.244915  ,  23.31543  ,  2.383675  ,  -1.2146  ,  12.63428  
  20.0441  ,  31.06689  ,  11.85082  ,  2.383423  ,  -3.173828  
  23.57618  ,  22.76611  ,  14.91003  ,  3.881836  ,  -15.38086  
  18.28771  ,  1.678467  ,  6.658848  ,  2.554321  ,  -14.5874  
  6.774654  ,  -10.77271  ,  -0.9554  ,  0.7354736  ,  -5.737305  
  -11.67711  ,  -19.07349  ,  -9.689107  ,  -1.983643  ,  10.55908  
  -21.72329  ,  -12.72583  ,  -11.98593  ,  -3.381348  ,  23.16284  
  -19.11765  ,  6.04248  ,  -5.269176  ,  -2.429199  ,  24.20044  
  -1.544081  ,  20.01953  ,  3.551386  ,  2.441406E-02  ,  14.09912  
  13.20189  ,  27.2522  ,  9.997923  ,  2.145386  ,  3.265381  
  20.70033  ,  27.31323  ,  15.10304  ,  3.518677  ,  -10.5896  
  16.83048  ,  10.25391  ,  11.22354  ,  2.459717  ,  -16.54053  
  7.537044  ,  -7.049561  ,  1.302818  ,  0.3967285  ,  -8.636475  
  -2.67319  ,-15625,  -5.616594  ,  -1.275635  ,  2.655029  
  -12.3623  ,  -15.93018  ,  -10.12338  ,  -2.468872  ,  17.8833  
  -13.76162  ,  -1.647949  ,  -6.938713  ,  -1.974487  ,  25.14648  
  -7.430889  ,  14.70947  ,  2.181014  ,  -0.378418  ,  19.19556  
  7.720404  ,  25.81787  ,  10.42255  ,  1.745605  ,  6.103516  
  15.60487  ,  28.65601  ,  14.77492  ,  2.871704  ,  -5.249023  
  15.10304  ,  19.83643  ,  15.2864  ,  2.679443  ,  -16.29639  
  8.685454  ,  -1.00708  ,  5.74205  ,  0.6011963  ,  -14.5874  
  -6.745703  ,  -16.8457  ,  -5.828905  ,  -2.337646  ,  -1.403809  
  -18.14295  ,  -21.3623  ,  -12.58426  ,  -4.275513  ,  11.56616  
  -24.10696  ,  -13.39722  ,  -14.35995  ,  -4.971313  ,  24.6582  
  -17.83413  ,  7.171631  ,  -5.983313  ,  -2.832031  ,  25.6958  
  0.6948363  ,  21.8811  ,  4.516436  ,  0.5401611  ,  15.19775  
  18.0947  ,  29.60205  ,  13.27909  ,  3.399658  ,  -6.103516E-02  
  21.80049  ,  27.28271  ,  16.15495  ,  4.034424  ,  -10.16235  
  18.16225  ,  9.307861  ,  11.32004  ,  2.709961  ,  -16.20483  
  9.56365  ,  -8.178711  ,  0.7237878  ,  0.7141113  ,  -7.965088  
  -4.748048  ,  -18.64624  ,  -8.569648  ,  -1.422119  ,  7.93457  
  -13.3563  ,  -17.73071  ,  -12.08243  ,  -2.575684  ,  19.71436  
  -16.68572  ,  -2.929688  ,  -9.718059  ,  -2.764893  ,  27.70996  
  -9.100426  ,  14.9231  ,  -4.825252E-02  ,  -1.080322  ,  21.8811  
  8.376638  ,  27.34375  ,  9.56365  ,  1.730347  ,  8.087158  
  19.42647  ,  29.6936  ,  15.81718  ,  3.741455  ,  -7.385254  
  19.98619  ,  21.63696  ,  16.16459  ,  3.967285  ,  -15.59448  
  16.76293  ,  1.12915  ,  7.865161  ,  2.886963  ,  -14.98413  
  3.43558  ,  -14.43481  ,  -2.065208  ,  0.958252  ,  -2.624512  
  -13.05713  ,  -19.68384  ,  -9.727709  ,  -1.419067  ,  13.91602  
  -20.83544  ,  -13.97705  ,  -11.19459  ,  -2.688599  ,  23.28491  
  -20.75824  ,  4.882813  ,  -5.018262  ,  -2.505493  ,  25.26855  
  -4.506786  ,  19.47021  ,  3.744396  ,  -0.4547119  ,  15.47241  
  15.09339  ,  28.59497  ,  11.97628  ,  2.380371  ,  0.6408691  
  22.37952  ,  25.72632  ,  15.79788  ,  3.842163  ,  -12.78687  
  21.04775  ,  11.6272  ,  12.26579  ,  3.414917  ,  -16.93726  
  11.69641  ,  -6.469727  ,  2.374024  ,  1.66626  ,  -9.887695  
  -4.246222  ,  -18.03589  ,  -7.054519  ,  -0.8575439  ,  5.645752  
  -15.50836  ,  -15.74707  ,  -10.91472  ,  -2.56958  ,  20.87402  
  -17.34196  ,  -3.875732  ,  -8.511745  ,  -2.746582  ,  26.55029  
  -10.07513  ,  12.90894  ,  0.1061556  ,  -1.400757  ,  21.72852  
  8.395939  ,  25.14648  ,  8.41524  ,  1.409912  ,  8.636475  
  19.97655  ,  28.35083  ,  14.09939  ,  3.768921  ,  -6.774902  
  18.90534  ,  15.47241  ,  12.80622  ,  3.878784  ,  -16.51001  
  14.76527  ,  -3.051758E-02  ,  5.53939  ,  2.642822  ,  -14.31274  
  0.2219616  ,  -14.64844  ,  -4.342727  ,  0.2502441  ,  -1.739502  
  -15.63382  ,  -19.16504  ,  -11.10773  ,  -2.047729  ,  14.83154  
  -23.46038  ,  -9.246826  ,  -11.18493  ,  -3.109741  ,  25.45166  
  -20.9995  ,  5.523682  ,  -5.452535  ,  -2.49939  ,  25.23804  
  -2.161713  ,  19.50073  ,  3.165365  ,  -0.1312256  ,  15.1062  
  19.0308  ,  27.89307  ,  10.96297  ,  2.996826  ,  0.4882813  
  25.60279  ,  24.53613  ,  14.07044  ,  4.391479  ,  -12.39014  
  21.31796  ,  5.157471  ,  7.45984  ,  3.250122  ,  -15.31982  
  11.62886  ,  -7.507324  ,  -0.3377677  ,  1.586914  ,  -8.392334  
  -5.761352  ,  -18.79883  ,  -10.09443  ,  -1.248169  ,  7.232666  
  -16.10669  ,  -15.25879  ,  -13.42385  ,  -2.783203  ,  22.12524  
  -15.45046  ,  3.509521  ,  -7.015917  ,  -1.889038  ,  26.97754  
  -8.376638  ,  15.47241  ,  1.225614  ,  -0.1800537  ,  21.33179  
  8.588949  ,  25.84839  ,  9.901418  ,  2.526855  ,  7.629395  
  18.69303  ,  27.09961  ,  14.3889  ,  4.162598  ,  -7.171631  
  17.82448  ,  14.37378  ,  12.29474  ,  3.900146  ,  -16.20483  
  12.80622  ,  -3.662109  ,  2.808297  ,  2.496338  ,  -11.65771  
  2.48018  ,  -13.5498  ,  -4.043561  ,  1.025391  ,  -1.922607  
  -12.48775  ,  -17.85278  ,  -10.35499  ,  -0.982666  ,  13.85498  
  -19.80284  ,  -8.422852  ,  -10.13303  ,  -1.907349  ,  24.44458  
  -15.72067  ,  9.521484  ,  -2.10381  ,  -0.8850098  ,  22.7356  
  -1.708139  ,  19.4397  ,  4.20762  ,  0.9368896  ,  14.9231  
  18.39386  ,  28.16772  ,  12.37195  ,  3.814697  ,  0.6103516  
  25.48698  ,  26.00098  ,  16.62782  ,  5.169678  ,  -12.51221  
  22.16721  ,  7.202148  ,  11.20424  ,  4.193115  ,  -16.23535  
  9.312737  ,  -9.368896  ,  1.283517  ,  2.209473  ,  -6.591797  
  -3.493483  ,  -17.1814  ,  -5.751701  ,  0.4455566  ,  5.249023  
  -15.08374  ,  -15.41138  ,  -10.06548  ,  -1.062012  ,  19.92798  
  -16.32865  ,  1.434326  ,  -5.828905  ,  -0.793457  ,  25.39063  
  -6.070168  ,  16.35742  ,  2.924103  ,  0.9307861  ,  17.66968  
  6.822907  ,  24.32251  ,  8.917067  ,  2.734375  ,  7.537842  
  16.95594  ,  26.76392  ,  13.80987  ,  4.150391  ,  -6.988525  
  14.75562  ,  14.52637  ,  12.16929  ,  3.414917  ,  -16.20483  
  7.498442  ,  -4.119873  ,  2.431927  ,  1.193237  ,  -11.65771  
  -3.773347  ,  -14.49585  ,  -4.767349  ,  -0.7263184  ,  -1.525879  
  -23.57618  ,  -20.35522  ,  -12.33335  ,  -3.665161  ,  15.22827  
  -37.07724  ,  -11.84082  ,  -14.4275  ,  -6.524658  ,  27.00806  
  -31.84667  ,  7.8125  ,  -7.122073  ,  -6.42395  ,  26.30615  
  -3.232919  ,  22.76611  ,  2.846899  ,  -2.511597  ,  15.04517  
  17.56392  ,  29.47998  ,  10.12338  ,  1.278687  ,  3.448486  
  27.14687  ,  26.67236  ,  14.94863  ,  3.942871  ,  -10.65063  
  23.8464  ,  7.354736  ,  9.264484  ,  3.372192  ,  -15.07568  
  10.89542  ,  -9.70459  ,  -1.051905  ,  1.452637  ,  -5.950928  
  -1.881848  ,  -17.91382  ,  -8.40559  ,  -0.4608154  ,  5.981445  
  -12.14999  ,  -16.57104  ,  -12.93168  ,  -1.895142  ,  21.05713  
  -13.3949  ,  -0.1831055  ,  -8.830212  ,  -1.379395  ,  27.28271  
  -5.288476  ,  15.74707  ,  0.2026606  ,  0.2075195  ,  20.23315  
  9.631204  ,  26.9165  ,  8.878465  ,  2.362061  ,  6.164551  
  15.75927  ,  29.20532  ,  13.42385  ,  3.35083  ,  -5.401611  
  15.55661  ,  18.4021  ,  13.57826  ,  3.219604  ,  -16.20483  
  11.77362  ,  -0.9460449  ,  5.066515  ,  2.029419  ,  -13.30566  
  -1.582683  ,  -15.80811  ,  -4.670845  ,  0.1220703  ,  -6.103516E-02  
  -12.05348  ,  -19.6228  ,  -10.23919  ,  -1.339722  ,  12.54272  
  -20.9802  ,  -11.65771  ,  -11.87977  ,  -2.719116  ,  24.62769  
  -19.67738  ,  7.049561  ,  -4.844553  ,  -2.55127  ,  24.29199  
  -1.515129  ,  21.48438  ,  3.898804  ,  -0.4547119  ,  13.58032  
  16.78223  ,  29.20532  ,  11.92802  ,  2.352905  ,  -1.403809  
20102,  26.12305  ,  14.48541  ,  3.210449  ,  -11.1084  
  14.22484  ,  6.317139  ,  8.173978  ,  1.663208  ,  -15.28931  
  -0.6079818  ,  -10.92529  ,  -2.827598  ,  -1.327515  ,  -5.615234  
  -15.25745  ,  -19.86694  ,  -12.01488  ,  -4.016113  ,  10.65063  
  -18.64478  ,  -16.60156  ,  -14.22484  ,  -4.412842  ,  21.60645  
  -14.08009  ,  1.068115  ,  -8.878465  ,  -2.700806  ,  27.58789  
  -3.155715  ,  16.81519  ,  1.273867  ,  -0.1556396  ,  20.1416  
  11.33934  ,  26.76392  ,  9.467145  ,  2.148438  ,  5.92041  
  16.32865  ,  26.9165  ,  13.46245  ,  3.015137  ,  -8.758545  
  13.57826  ,  16.44897  ,  11.74466  ,  2.377319  ,  -15.38086  
  8.299434  ,  -2.746582  ,  2.161713  ,  0.579834  ,  -11.68823  
  -5.34638  ,  -15.96069  ,  -7.247529  ,  -1.571655  ,  2.197266  
  -18.80883  ,  -18.31055  ,  -13.11504  ,  -3.479004  ,  17.94434  
  -22.50498  ,  -10.68115  ,  -13.18259  ,  -4.031372  ,  25.6958  
  -18.0754  ,  7.598877  ,  -5.722749  ,  -2.938843  ,  25.05493  
  0.8878465  ,  21.30127  ,  3.030258  ,  -0.4211426  ,  14.43481  
  19.72563  ,  28.68652  ,  10.85682  ,  2.304077  ,  -0.4272461  
  25.30362  ,  22.70508  ,  13.34665  ,  3.353882  ,  -12.8479  
  23.17086  ,  7.476807  ,  8.116075  ,  2.658081  ,  -14.98413  
  9.611903  ,  -9.063721  ,  -1.814295  ,  0.7263184  ,  -6.04248  
  -9.37064  ,  -18.31055  ,  -10.44185  ,  -1.791382  ,  9.521484  
  -19.48437  ,  -13.85498  ,  -13.14399  ,  -3.161621  ,  22.76611  
  -18.49037  ,  -0.3662109  ,  -9.399591  ,  -2.734375  ,  26.30615  
  -7.151024  ,  15.74707  ,  -5.790303E-02  ,  -0.7995605  ,  19.40918  
  9.814564  ,  27.00806  ,  9.032872  ,  1.864624  ,  5.523682  
  16.93664  ,  27.98462  ,  14.24415  ,  3.305054  ,  -9.338379  
  14.99688  ,  12.29858  ,  11.37794  ,  2.825928  ,  -17.51709  
  11.02088  ,  -2.13623  ,  3.956707  ,  1.712036  ,  -13.79395  
  -3.522434  ,  -16.93726  ,  -6.514091  ,  -0.8636475  ,  -3.051758E-02  
  -16.39621  ,  -19.6228  ,  -13.59756  ,  -3.308105  ,  16.6626  
  -18.2298  ,  -6.744385  ,  -12.78692  ,  -3.674316  ,  26.39771  
  -13.38525  ,  7.720947  ,  -6.234226  ,  -2.383423  ,  24.9939  
  3.474182  ,  21.39282  ,  2.335422  ,  0.201416  ,  14.55688  
  19.13695  ,  28.93066  ,  9.698757  ,  2.606201  ,  -0.3662109  
  22.37952  ,  23.22388  ,  12.44915  ,  3.35083  ,  -12.96997  
  18.50967  ,  3.326416  ,  5.317428  ,  2.224731  ,  -14.00757  
  8.724056  ,  -8.544922  ,  -1.563382  ,  0.9033203  ,  -6.286621  
  -7.672151  ,  -17.63916  ,  -9.5733  ,  -1.242065  ,  9.307861  
  -16.67607  ,  -13.24463  ,  -11.82187  ,  -2.41394  ,  22.46094  
  -14.69772  ,  4.516602  ,  -5.935061  ,  -1.626587  ,  25.26855  
  -5.54904  ,  15.16724  ,  0.5597293  ,  -0.1861572  ,  19.31763  
  10.08478  ,  26.18408  ,  8.80126  ,  2.133179  ,  5.79834  
  15.86543  ,  27.16064  ,  13.3563  ,  3.106689  ,  -8.81958  
  13.27909  ,  11.77979  ,  10.12338  ,  2.328491  ,  -16.6626  
  7.807259  ,  -5.889893  ,  0.5790303  ,  0.982666  ,  -10.22339  
  -1.447576  ,  -15.28931  ,  -6.079818  ,  -0.3082275  ,  0.6103516  
  -13.42385  ,  -17.3645  ,  -11.22354  ,  -1.773071  ,  16.57104  
  -16.97524  ,  -5.340576  ,  -9.428543  ,  -1.989746  ,  25.66528  
  -10.68311  ,  11.59668  ,  -0.8395939  ,  -0.604248  ,  21.8811  
  2.113461  ,  20.96558  ,  5.047214  ,  0.9521484  ,  13.48877  
  17.59287  ,  27.67944  ,  11.32004  ,  2.798462  ,  -1.251221  
  21.24076  ,  21.94214  ,  12.87377  ,  3.201294  ,  -13.42773  
  17.33231  ,  2.288818  ,  5.134068  ,  1.925659  ,  -14.03809  
  2.142412  ,  -13.06152  ,  -4.670845  ,  -0.201416  ,  -2.349854  
  -11.91837  ,  -18.98193  ,  -10.91472  ,  -2.13623  ,  10.0708  
  -23.46038  ,  -14.73999  ,  -14.08009  ,  -3.869629  ,  23.34595  
  -22.74624  ,  3.417969  ,  -8.502094  ,  -3.503418  ,  26.15356  
  -8.251182  ,  18.15796  ,  0.6948363  ,  -1.385498  ,  17.21191  
  5.597293  ,  26.2146  ,  7.556345  ,  0.7873535  ,  6.500244  
  14.2924  ,  27.74048  ,  13.13434  ,  2.493286  ,  -8.178711  
  13.23084  ,  12.11548  ,  10.30674  ,  2.053833  ,  -16.41846  
  8.40559  ,  -6.469727  ,  0.1447576  ,  0.604248  ,  -10.00977  
  -3.792648  ,  -17.45605  ,  -8.926717  ,  -1.263428  ,  5.218506  
  -11.76397  ,  -16.44897  ,  -11.89907  ,  -2.133179  ,  17.05933  
  -15.13199  ,  -2.685547  ,  -8.395939  ,  -1.849365  ,  25.93994  
  -8.704756  ,  14.46533  ,  1.988004  ,  0.1037598  ,  21.57593  
  9.17763  ,  24.9939  ,  10.4901  ,  2.676392  ,  9.002686  
  20.29501  ,  28.41187  ,  14.93898  ,  4.190063  ,  -2.13623  
  23.34457  ,  22.70508  ,  16.39621  ,  4.641724  ,  -14.12964  
  18.41316  ,  3.417969  ,  8.888115  ,  3.240967  ,  -15.31982  
